player_name,age,position,matches_played,minutes_played,league,team_rank,contract_years_left,goals,assists,saves,clean_sheets,tackles,interceptions,market_value_million_eur
Player_5843,31,GK,4,1943,Ligue 1,15,4,0,0,8,2,,0,11.2
Player_5844,18,FWD,34,589,Ligue 1,4,4,12,2,0,0,3,7,20.4
Player_5845,34,DEF,12,669,Premier League,13,0,4,5,0,2,59,45,15.6
Player_5846,34,DEF,31,905,Premier League,5,1,1,4,0,9,112,62,17.1
Player_5847,31,MID,16,3224,Bundesliga,11,0,,14,0,0,46,56,17.8
Player_5848,27,DEF,2,1566,Bundesliga,16,4,2,4,0,1,,88,13.1
Player_5849,25,MID,2,1606,Serie A,20,1,0,9,0,0,72,36,12.8
Player_5850,25,DEF,36,1759,La Liga,18,4,2,,0,28,112,12,19.2
Player_5851,31,FWD,6,2127,Premier League,15,0,9,4,0,0,24,19,17.2
Player_5852,24,FWD,23,1420,Bundesliga,1,0,18,4,0,0,11,,25.4
Player_5853,23,FWD,37,869,Premier League,8,3,29,9,0,0,7,13,32.6
Player_5854,21,DEF,16,3080,Premier League,4,3,,2,0,13,98,28,17.1
Player_5855,18,MID,19,1239,La Liga,9,1,8,6,0,0,68,58,18.6
Player_5856,32,DEF,24,2402,Premier League,19,1,1,1,0,5,64,50,11.9
Player_5857,32,GK,27,96,La Liga,7,1,0,0,54,7,0,0,16.6
Player_5858,18,GK,7,1526,La Liga,15,1,0,0,35,7,0,0,14.05
Player_5859,20,MID,30,3367,Premier League,3,1,2,3,0,0,43,12,15
Player_5860,22,MID,14,3340,Premier League,12,1,3,14,0,0,46,26,18.2
Player_5861,22,MID,15,784,Bundesliga,2,5,0,13,0,0,43,34,18
Player_5862,21,GK,12,1081,Premier League,19,1,0,0,60,12,0,0,16
Player_5863,34,DEF,29,1556,Premier League,7,0,0,5,0,18,50,46,19.2
Player_5864,31,MID,23,2065,Premier League,11,,2,13,0,0,54,39,17.4
Player_5865,25,DEF,13,3055,Bundesliga,19,0,1,1,0,9,,68,13.1
Player_5866,19,MID,9,3389,La Liga,8,5,0,14,0,0,10,64,17.2
Player_5867,25,DEF,24,837,Bundesliga,13,4,1,3,0,8,77,76,14.8
Player_5868,18,FWD,30,235,Premier League,9,2,26,7,0,0,18,23,29.8
Player_5869,21,MID,1,2378,Ligue 1,2,4,12,6,0,0,62,23,22.4
Player_5870,22,DEF,,946,Premier League,18,1,2,3,0,8,72,17,14.4
Player_5871,22,DEF,,376,Bundesliga,15,2,5,2,0,3,64,23,14.9
Player_5872,29,MID,9,1041,Bundesliga,11,0,3,0,0,0,71,38,12.8
Player_5873,18,FWD,13,115,Serie A,15,0,19,3,0,0,23,14,22.8
Player_5874,24,DEF,23,541,Ligue 1,18,3,0,0,0,15,86,70,14.1
Player_5875,34,DEF,33,2243,Bundesliga,14,,3,5,0,12,61,44,17.8
Player_5876,19,FWD,,329,La Liga,19,1,24,1,0,0,5,20,24.2
Player_5877,28,MID,3,421,Premier League,13,3,9,10,0,0,24,,20
Player_5878,24,DEF,,3049,La Liga,16,4,0,4,0,25,116,25,19.1
Player_5879,34,MID,9,2004,Bundesliga,2,3,11,11,0,0,60,16,23.8
Player_5880,20,DEF,25,1155,Bundesliga,2,5,3,3,0,11,43,80,19.1
Player_5881,23,MID,24,734,La Liga,17,1,6,13,0,0,23,60,18.6
Player_5882,28,DEF,32,1942,La Liga,20,5,4,0,0,19,57,44,17.3
Player_5883,35,FWD,7,124,Serie A,18,5,29,7,0,0,9,9,29.8
Player_5884,35,MID,36,3013,Premier League,10,5,9,14,0,0,68,28,22.2
Player_5885,27,MID,25,2521,La Liga,12,0,10,13,0,0,61,42,22
Player_5886,22,MID,,900,Premier League,3,3,7,12,0,0,10,30,21.6
Player_5887,32,FWD,17,1401,Ligue 1,6,2,,12,0,0,12,16,29.4
Player_5888,21,FWD,36,2885,Bundesliga,20,0,8,14,0,0,29,,19.6
Player_5889,18,MID,26,1984,La Liga,5,4,7,13,0,0,26,64,21.6
Player_5890,32,MID,19,3096,Ligue 1,8,0,0,9,0,0,,60,15.2
Player_5891,34,MID,37,1146,Bundesliga,18,4,10,10,0,0,14,30,19.6
Player_5892,31,MID,3,2232,Serie A,16,0,5,10,0,0,26,67,17
Player_5893,35,DEF,28,3157,Bundesliga,14,1,1,1,0,1,70,17,11.7
Player_5894,19,MID,22,294,La Liga,6,5,7,5,0,0,27,26,18.2
Player_5895,23,DEF,19,2971,Ligue 1,11,4,0,2,0,3,43,69,12.7
Player_5896,30,FWD,16,2167,Ligue 1,6,4,31,7,0,0,26,18,33.4
Player_5897,34,DEF,6,2403,Ligue 1,5,3,1,4,0,6,96,21,16.2
Player_5898,23,FWD,37,2160,Bundesliga,15,0,25,9,0,0,2,3,28.8
Player_5899,22,MID,31,2746,Premier League,6,4,9,0,0,0,64,32,17.4
Player_5900,24,MID,34,128,Premier League,16,4,12,7,0,0,56,,20
Player_5901,18,MID,,262,Bundesliga,18,0,9,3,0,0,58,40,16.2
Player_5902,30,DEF,11,849,La Liga,1,0,5,4,0,2,,58,18.2
Player_5903,18,DEF,36,2004,Bundesliga,3,,,3,0,34,52,89,24
Player_5904,30,GK,6,503,Premier League,20,3,,0,18,1,0,0,10.4
Player_5905,28,MID,27,781,Bundesliga,3,4,7,,0,0,32,24,19.6
Player_5906,24,DEF,7,2752,Ligue 1,7,0,4,,0,2,38,77,14.8
Player_5907,20,MID,32,2346,La Liga,14,4,,7,0,0,30,49,18
Player_5908,18,DEF,8,111,La Liga,18,2,0,4,0,2,44,44,11.8
Player_5909,25,DEF,33,2142,Serie A,15,2,4,1,0,31,89,54,22.3
Player_5910,34,DEF,15,2788,Bundesliga,13,4,1,1,0,8,116,50,14
Player_5911,30,FWD,27,303,Ligue 1,19,3,24,12,0,0,27,9,28.6
Player_5912,31,MID,30,1785,Bundesliga,2,1,7,13,0,0,38,49,22.2
Player_5913,22,DEF,22,1009,Serie A,7,4,2,2,0,13,108,70,17.7
Player_5914,23,MID,,996,Serie A,13,2,4,13,0,0,69,10,18.2
Player_5915,23,GK,30,3300,Bundesliga,4,3,0,,60,12,,0,19
Player_5916,25,FWD,2,2809,Bundesliga,6,5,17,7,0,0,8,22,25
Player_5917,30,MID,,2804,Bundesliga,18,0,,1,0,0,55,29,10
Player_5918,35,DEF,27,889,Premier League,19,5,5,2,0,16,106,,18
Player_5919,21,MID,7,2454,Serie A,15,3,12,5,0,0,,50,19.4
Player_5920,34,GK,27,882,La Liga,3,3,0,0,108,18,,0,23.4
Player_5921,22,FWD,21,665,Premier League,20,4,19,11,0,0,9,24,25
Player_5922,20,DEF,13,1817,Ligue 1,17,,3,,0,4,68,24,13.2
Player_5923,21,MID,17,3317,La Liga,16,0,8,12,0,0,62,43,19.6
Player_5924,22,DEF,11,1537,La Liga,13,5,1,1,0,8,36,76,14
Player_5925,31,MID,10,180,La Liga,20,4,9,9,0,0,16,10,18.2
Player_5926,32,MID,33,1155,Serie A,8,2,9,13,0,0,39,41,22.2
Player_5927,34,MID,14,850,Ligue 1,14,0,9,13,0,0,64,57,21
Player_5928,23,MID,37,859,Premier League,4,,9,,0,0,74,,23.4
Player_5929,27,FWD,8,1450,Ligue 1,7,4,13,12,0,0,12,3,24.4
Player_5930,33,GK,33,2138,Premier League,10,1,0,0,132,23,,0,24.7
Player_5931,34,DEF,7,2246,Serie A,15,0,5,0,0,5,40,,14.7
Player_5932,31,DEF,34,3065,Ligue 1,16,3,5,4,0,11,,11,17.9
Player_5933,29,FWD,7,2092,La Liga,8,0,21,,0,0,15,19,29.4
Player_5934,26,DEF,7,3286,Ligue 1,2,0,2,0,0,3,103,15,14.9
Player_5935,32,MID,36,1177,Serie A,17,1,4,3,0,0,30,38,13.4
Player_5936,29,MID,7,295,Serie A,6,3,6,2,0,0,16,54,16.4
Player_5937,31,DEF,20,2987,Serie A,16,5,1,2,0,16,,66,16.2
Player_5938,35,DEF,18,2727,Premier League,2,1,1,2,0,17,,,19.3
Player_5939,23,DEF,14,712,Ligue 1,18,1,0,2,0,0,101,32,10.4
Player_5940,21,DEF,14,1767,La Liga,11,,,4,0,10,41,50,18
Player_5941,29,DEF,21,3377,La Liga,12,0,4,3,0,3,82,39,15.3
Player_5942,30,GK,27,3102,Bundesliga,5,5,0,0,108,15,0,0,22.1
Player_5943,30,FWD,26,1641,Serie A,2,1,,10,0,0,22,21,21
Player_5944,29,FWD,27,3102,La Liga,18,2,13,0,0,0,7,24,17.4
Player_5945,20,DEF,24,2790,Serie A,6,3,0,2,0,11,43,76,16.1
Player_5946,20,DEF,5,1961,La Liga,1,5,0,2,0,1,52,64,14.1
Player_5947,31,GK,28,168,Ligue 1,9,3,0,0,84,18,0,0,21
Player_5948,35,MID,32,2552,Bundesliga,15,5,11,12,0,0,53,68,21.6
Player_5949,27,FWD,24,1566,Serie A,8,1,32,,0,0,25,3,36.4
Player_5950,34,DEF,6,1262,Premier League,14,5,1,0,0,4,86,89,12.2
Player_5951,32,DEF,10,728,Premier League,4,0,4,0,0,3,100,13,15.7
Player_5952,26,FWD,3,1783,La Liga,7,5,27,11,0,0,10,9,32.4
Player_5953,21,MID,7,2928,Ligue 1,20,4,11,8,0,0,77,20,19
Player_5954,32,GK,29,1151,Serie A,8,4,0,0,58,7,0,0,16.6
Player_5955,33,MID,34,3318,Bundesliga,10,0,6,11,0,0,24,42,19.2
Player_5956,25,DEF,7,2470,Ligue 1,18,1,1,3,0,2,115,37,12
Player_5957,34,DEF,17,2425,La Liga,18,1,2,5,0,14,36,59,17
Player_5958,18,MID,13,3273,Ligue 1,19,2,10,9,0,0,11,47,19
Player_5959,24,FWD,21,1815,Bundesliga,4,4,25,8,0,0,1,23,30.6
Player_5960,35,DEF,31,1731,Ligue 1,13,4,2,3,0,7,,37,15.1
Player_5961,29,FWD,9,1204,Serie A,6,3,15,3,0,0,28,2,22.2
Player_5962,33,DEF,13,1979,La Liga,13,1,0,3,0,11,63,62,15.1
Player_5963,18,MID,,3210,Bundesliga,16,0,3,11,0,0,12,10,16.2
Player_5964,32,MID,8,250,La Liga,20,1,7,8,0,0,57,47,16.6
Player_5965,24,FWD,9,1515,Serie A,10,1,26,3,0,0,18,17,28
Player_5966,34,FWD,9,1823,Bundesliga,9,2,24,7,0,0,28,13,28.6
Player_5967,20,GK,30,409,Bundesliga,7,5,0,0,90,22,0,0,22.9
Player_5968,28,FWD,7,3061,La Liga,17,5,25,11,0,0,22,19,29.2
Player_5969,23,FWD,17,2501,Ligue 1,20,0,28,7,0,0,1,13,28.8
Player_5970,23,FWD,5,2612,Ligue 1,7,2,9,5,0,0,5,19,19.2
Player_5971,32,DEF,17,3160,Premier League,2,2,4,3,0,10,44,76,19.4
Player_5972,24,FWD,1,855,Premier League,19,2,30,3,0,0,15,22,28.6
Player_5973,28,FWD,16,691,Bundesliga,1,5,22,12,0,0,15,13,31
Player_5974,34,DEF,17,2449,La Liga,2,2,2,0,0,11,91,35,17.3
Player_5975,35,FWD,30,1645,Bundesliga,5,1,28,2,0,0,6,,29.8
Player_5976,25,GK,31,678,La Liga,18,5,0,0,186,1,0,0,19.2
Player_5977,25,DEF,35,1333,Serie A,6,5,4,2,0,2,118,48,15.8
Player_5978,28,MID,8,1787,Premier League,6,3,10,1,0,0,77,18,18.4
Player_5979,20,MID,30,1610,Bundesliga,16,1,9,4,0,0,,,17
Player_5980,31,MID,21,2480,Serie A,16,2,8,14,0,0,52,57,20.4
Player_5981,26,GK,15,995,Ligue 1,3,2,0,0,90,15,0,0,21.6
Player_5982,18,FWD,34,1740,Premier League,3,3,,4,0,0,10,8,23.8
Player_5983,18,GK,27,1207,La Liga,4,4,0,0,135,0,0,0,19.15
Player_5984,29,DEF,2,3294,Ligue 1,6,0,,0,0,1,79,22,14.7
Player_5985,28,GK,10,1614,Ligue 1,3,2,0,0,20,0,0,0,13.6
Player_5986,18,MID,5,261,Serie A,9,2,11,9,0,0,36,62,21.6
Player_5987,29,FWD,27,715,Bundesliga,3,1,23,12,0,0,,1,31.2
Player_5988,34,MID,4,2135,Bundesliga,6,2,3,9,0,0,,61,17.4
Player_5989,32,FWD,13,3170,Serie A,20,2,9,13,0,0,15,19,19.8
Player_5990,19,GK,17,771,Ligue 1,9,0,0,0,68,17,0,0,19.9
Player_5991,35,MID,21,1434,Premier League,15,1,1,,0,0,,33,13.2
Player_5992,33,MID,23,3259,Ligue 1,9,4,9,8,0,0,,45,20
Player_5993,21,MID,33,3330,Serie A,5,2,,7,0,0,,29,16.8
Player_5994,25,GK,15,2073,Ligue 1,16,2,0,,30,6,0,0,13.3
Player_5995,19,MID,14,400,Ligue 1,3,4,1,9,0,0,60,52,16.8
Player_5996,31,MID,9,3051,Ligue 1,9,3,11,3,0,0,41,,19.2
Player_5997,32,MID,37,2025,Ligue 1,17,4,0,2,0,0,11,66,10.6
Player_5998,26,MID,30,2567,Premier League,3,4,13,0,0,0,26,10,20.4
Player_5999,19,DEF,29,2995,La Liga,7,1,3,1,0,25,,80,21.5
Player_6000,34,MID,23,2075,La Liga,7,5,0,0,0,0,32,,11.8
Player_6001,27,DEF,34,1613,Bundesliga,6,4,,,0,7,31,63,15.7
Player_6002,26,FWD,7,374,La Liga,20,1,33,7,0,0,5,2,31.8
Player_6003,19,MID,9,1373,La Liga,8,5,10,8,0,0,53,44,20.8
Player_6004,34,DEF,4,2632,La Liga,4,4,2,5,0,4,119,22,16.8
Player_6005,28,FWD,2,444,Ligue 1,15,2,16,6,0,0,4,11,22.2
Player_6006,34,MID,27,2351,Ligue 1,6,2,3,3,0,0,55,52,15
Player_6007,27,GK,33,2954,Premier League,16,5,0,0,165,31,0,0,27.55
Player_6008,35,MID,32,289,Ligue 1,5,3,13,7,0,0,21,29,22.8
Player_6009,23,DEF,37,3397,Ligue 1,12,5,1,2,0,16,28,,17
Player_6010,33,FWD,27,2990,La Liga,14,4,31,10,0,0,8,18,33
Player_6011,35,FWD,28,2273,Premier League,6,0,10,7,0,0,2,15,20.8
Player_6012,35,FWD,3,2003,Premier League,3,4,21,14,0,0,20,6,30.8
Player_6013,18,MID,36,1037,La Liga,19,5,,3,0,0,63,49,15.4
Player_6014,20,MID,8,2765,La Liga,10,0,13,11,0,0,22,10,23.4
Player_6015,32,MID,37,1006,Premier League,7,5,14,5,0,0,77,,22.2
Player_6016,27,DEF,22,1454,Serie A,13,4,1,3,0,15,109,13,16.9
Player_6017,22,MID,14,1942,La Liga,1,1,,3,0,0,75,55,19
Player_6018,32,MID,15,431,La Liga,1,2,14,14,0,0,24,59,27
Player_6019,31,GK,4,477,Premier League,17,0,0,0,16,0,0,0,10.6
Player_6020,32,DEF,18,93,Serie A,4,0,5,,0,16,105,89,21
Player_6021,27,FWD,1,766,Serie A,14,4,18,13,0,0,28,11,26.4
Player_6022,26,FWD,12,1752,Bundesliga,6,2,7,11,0,0,20,9,20.6
Player_6023,29,GK,17,2536,Serie A,14,3,,0,51,2,0,0,13.55
Player_6024,24,GK,19,2548,La Liga,15,0,0,0,76,10,0,0,17
Player_6025,22,DEF,36,302,Ligue 1,1,2,4,1,0,3,72,66,16.7
Player_6026,27,FWD,7,649,Premier League,20,2,5,10,0,0,7,21,16.2
Player_6027,25,DEF,9,647,La Liga,16,0,0,5,0,9,80,69,14.7
Player_6028,33,MID,8,2695,Premier League,4,1,6,1,0,0,71,15,16.4
Player_6029,29,GK,25,3209,Serie A,2,5,0,0,150,15,0,0,24.8
Player_6030,26,MID,7,3348,Premier League,1,1,4,0,0,0,33,69,15.4
Player_6031,27,DEF,8,2639,La Liga,13,4,1,2,0,2,50,56,12.6
Player_6032,33,FWD,,2781,Ligue 1,16,5,,0,0,0,7,,26.2
Player_6033,27,DEF,17,2084,La Liga,8,5,1,3,0,6,67,86,15.2
Player_6034,26,MID,12,2668,Bundesliga,4,4,5,7,0,0,79,50,18.2
Player_6035,20,DEF,31,1042,Premier League,2,2,5,5,0,17,113,83,22.9
Player_6036,28,MID,12,2924,La Liga,13,0,0,5,0,0,,35,12.6
Player_6037,23,FWD,2,564,Serie A,5,1,17,10,0,0,16,,26.4
Player_6038,23,DEF,12,1857,Serie A,20,,5,5,0,12,98,14,17.8
Player_6039,32,FWD,27,131,La Liga,13,1,22,12,0,0,29,23,28.6
Player_6040,32,MID,7,2741,Bundesliga,5,0,2,0,0,0,12,38,13.4
Player_6041,30,DEF,13,2185,Premier League,16,1,4,0,0,11,66,45,15.7
Player_6042,22,DEF,36,2076,Bundesliga,6,3,5,3,0,3,52,,17.1
Player_6043,31,DEF,1,817,Ligue 1,16,4,2,0,0,0,86,39,11.2
Player_6044,19,MID,35,2358,La Liga,13,5,0,4,0,0,38,50,12.2
Player_6045,29,MID,30,1734,Bundesliga,11,1,9,2,0,0,30,24,17.2
Player_6046,31,GK,31,1029,Ligue 1,1,0,0,0,93,28,0,0,26.05
Player_6047,32,MID,17,432,Bundesliga,4,0,4,1,0,0,63,67,15.2
Player_6048,34,FWD,,3399,Ligue 1,3,3,14,,0,0,5,6,22.2
Player_6049,31,FWD,3,2292,Serie A,18,0,27,12,0,0,11,8,30.6
Player_6050,35,MID,10,3075,Serie A,16,3,3,2,0,0,15,,12.6
Player_6051,22,FWD,34,930,La Liga,13,2,32,8,0,0,5,,33
Player_6052,29,MID,22,2117,Bundesliga,13,1,2,1,0,0,20,28,12.2
Player_6053,27,DEF,4,3217,Serie A,7,,1,1,0,4,117,,14
Player_6054,25,FWD,32,2524,Premier League,15,4,34,5,0,0,14,4,32.6
Player_6055,23,MID,29,983,Serie A,15,1,5,9,0,0,,65,16.8
Player_6056,32,MID,,2022,Serie A,5,3,5,1,0,0,36,18,15.6
Player_6057,29,MID,13,1428,Bundesliga,17,1,8,0,0,0,69,50,14.6
Player_6058,23,FWD,4,127,Ligue 1,11,1,23,,0,0,10,21,30
Player_6059,29,FWD,,1454,Premier League,13,0,23,11,0,0,9,8,28.8
Player_6060,32,DEF,34,940,Premier League,10,4,,4,0,17,83,57,17.9
Player_6061,29,DEF,22,2866,Ligue 1,15,2,4,2,0,15,36,37,17.9
Player_6062,26,MID,5,320,Bundesliga,2,4,3,2,0,0,36,68,15.4
Player_6063,19,MID,9,2589,Serie A,11,5,8,2,0,0,41,26,16.6
Player_6064,30,DEF,20,1455,Ligue 1,11,3,2,4,0,17,63,40,18.9
Player_6065,30,FWD,21,2394,Premier League,1,5,21,9,0,0,28,15,29.2
Player_6066,25,MID,17,2571,Premier League,8,4,12,3,0,0,42,41,20
Player_6067,30,DEF,12,298,Serie A,17,4,3,3,0,5,24,66,14.3
Player_6068,21,GK,28,1314,Serie A,8,3,0,0,112,8,0,,19.6
Player_6069,23,DEF,18,2274,La Liga,13,4,0,0,0,8,113,52,13
Player_6070,23,FWD,3,2702,Ligue 1,5,2,11,7,0,0,1,,21.6
Player_6071,29,DEF,5,2993,Serie A,6,1,5,3,0,1,81,74,16.5
Player_6072,29,DEF,14,2858,La Liga,20,2,2,3,0,5,82,18,13.1
Player_6073,34,MID,26,2982,Bundesliga,14,5,14,2,0,0,14,37,19.6
Player_6074,24,DEF,19,2173,Premier League,17,1,4,1,0,5,98,21,14.1
Player_6075,32,GK,17,1328,Ligue 1,16,1,0,0,51,11,0,0,15.85
Player_6076,34,DEF,4,2164,Bundesliga,9,4,3,3,0,0,58,21,14.4
Player_6077,27,MID,35,2155,Ligue 1,19,1,3,7,0,0,18,24,14
Player_6078,23,MID,24,719,Ligue 1,2,3,7,11,0,0,22,67,21.4
Player_6079,26,DEF,13,3298,Serie A,4,2,5,2,0,9,91,,18.9
Player_6080,32,DEF,33,668,La Liga,20,1,5,1,0,10,61,82,15.6
Player_6081,33,FWD,15,992,Ligue 1,9,4,32,13,0,0,20,,35.8
Player_6082,25,DEF,,1939,Bundesliga,4,4,0,4,0,11,111,62,17.3
Player_6083,33,DEF,31,3112,Ligue 1,5,4,1,3,0,16,40,66,18.8
Player_6084,22,DEF,28,1143,La Liga,6,0,1,4,0,3,66,25,15.1
Player_6085,35,MID,10,3234,Premier League,20,2,7,12,0,0,15,62,18.2
Player_6086,31,MID,7,212,Ligue 1,1,4,1,3,0,0,45,51,14.8
Player_6087,19,DEF,33,1046,Bundesliga,13,3,0,2,0,3,93,86,12.3
Player_6088,20,MID,7,1090,Premier League,18,4,,,0,0,59,37,22.6
Player_6089,31,GK,5,1076,Premier League,3,0,0,0,30,5,,0,15.6
Player_6090,24,DEF,26,1341,Serie A,20,2,1,2,0,18,47,59,16
Player_6091,32,MID,16,427,Serie A,5,,9,9,0,0,70,18,21.2
Player_6092,34,DEF,8,1080,Ligue 1,13,2,4,2,0,7,40,13,15.9
Player_6093,18,MID,22,2410,Bundesliga,10,1,13,0,0,0,57,36,19
Player_6094,26,DEF,34,1550,Serie A,3,1,0,4,0,21,47,22,20.5
Player_6095,31,MID,28,991,La Liga,11,4,11,13,0,0,20,28,22.8
Player_6096,33,GK,36,2176,La Liga,1,5,0,0,216,3,0,0,24.7
Player_6097,30,FWD,7,2819,Premier League,15,3,12,12,0,0,28,8,22.2
Player_6098,23,DEF,28,515,Premier League,4,3,0,4,0,22,105,69,20.6
Player_6099,18,FWD,2,2452,Premier League,15,,20,7,0,0,5,11,25
Player_6100,21,DEF,9,703,La Liga,7,4,5,0,0,8,38,37,17.2
Player_6101,20,MID,6,2892,Serie A,15,0,7,1,0,0,26,16,14.8
Player_6102,34,DEF,1,2294,Serie A,4,1,1,1,0,1,82,21,13.7
Player_6103,19,FWD,3,961,Ligue 1,3,5,20,4,0,0,18,19,26.2
Player_6104,25,DEF,10,2914,Bundesliga,14,3,5,5,0,2,71,33,16
Player_6105,32,DEF,37,2394,La Liga,6,2,0,3,0,19,57,10,18.9
Player_6106,23,MID,23,2089,Premier League,1,0,1,6,0,0,11,34,16
Player_6107,19,GK,33,1983,Bundesliga,9,4,0,0,66,25,0,,22.2
Player_6108,32,DEF,,2992,Premier League,12,0,3,1,0,0,65,43,13
Player_6109,29,FWD,13,724,Bundesliga,18,3,31,10,0,0,16,14,32.2
Player_6110,20,FWD,28,2593,Bundesliga,3,5,20,7,0,0,8,17,27.4
Player_6111,27,DEF,7,2184,Serie A,19,4,0,2,0,5,43,12,11.7
Player_6112,31,FWD,26,2147,Ligue 1,3,,24,3,0,0,1,8,28.2
Player_6113,31,MID,16,2281,Ligue 1,14,1,10,12,0,0,16,39,21.2
Player_6114,20,DEF,26,1544,Premier League,4,0,1,3,0,3,111,31,15.1
Player_6115,18,MID,32,3313,La Liga,13,5,7,,0,0,66,22,16.8
Player_6116,18,MID,36,576,Ligue 1,13,1,5,8,0,0,,11,16.8
Player_6117,19,FWD,1,3297,La Liga,2,2,13,5,0,0,3,2,22.6
Player_6118,27,DEF,21,1986,Premier League,2,1,1,0,0,11,64,36,16.7
Player_6119,21,MID,13,3187,La Liga,10,0,12,12,0,0,68,27,23.2
Player_6120,21,GK,,3168,Bundesliga,11,2,0,0,156,3,0,0,19.7
Player_6121,30,GK,9,2728,Bundesliga,15,3,0,0,54,1,0,0,13.2
Player_6122,26,GK,37,3176,Premier League,3,5,0,0,222,30,0,0,32.7
Player_6123,24,FWD,23,1545,La Liga,14,2,34,6,0,0,24,10,33.2
Player_6124,33,FWD,,3036,La Liga,18,0,,5,0,0,8,5,21.8
Player_6125,35,FWD,2,296,Premier League,19,4,8,5,0,0,7,8,16.2
Player_6126,20,MID,28,1714,Ligue 1,19,2,2,,0,0,,62,12.6
Player_6127,27,DEF,36,3047,Serie A,1,3,1,1,0,24,96,30,21.2
Player_6128,33,DEF,31,3377,Ligue 1,19,2,1,2,0,20,28,22,16.8
Player_6129,20,DEF,5,1615,Serie A,3,5,4,3,0,2,28,53,16.8
Player_6130,28,DEF,37,1572,La Liga,20,1,1,3,0,33,40,89,20.9
Player_6131,27,MID,25,348,Serie A,8,,11,1,0,0,16,49,18.6
Player_6132,33,MID,8,1442,Serie A,17,0,10,7,0,0,23,67,18.6
Player_6133,25,GK,34,543,La Liga,1,4,0,0,170,2,0,0,22.1
Player_6134,26,GK,32,888,Bundesliga,6,1,0,0,192,24,0,0,28.8
Player_6135,32,GK,11,464,Serie A,17,,0,0,22,1,0,0,11.2
Player_6136,20,DEF,25,2601,Premier League,1,1,3,2,0,5,43,33,17.1
Player_6137,21,FWD,3,164,Ligue 1,13,5,14,14,0,0,29,2,24.6
Player_6138,30,MID,32,331,La Liga,12,2,13,8,0,0,18,62,21.8
Player_6139,29,FWD,35,1130,La Liga,5,0,25,,0,0,3,23,30
Player_6140,26,MID,32,1802,Serie A,20,1,12,4,0,0,18,17,18
Player_6141,31,DEF,34,212,Bundesliga,13,1,0,,0,34,114,55,22.4
Player_6142,24,GK,37,2092,Bundesliga,8,2,0,0,111,0,0,0,17.15
Player_6143,33,FWD,5,2248,Ligue 1,12,1,31,13,0,0,0,8,34.6
Player_6144,22,FWD,28,2371,Ligue 1,9,0,26,14,0,0,10,2,32.6
Player_6145,27,DEF,28,3105,Bundesliga,17,3,2,1,0,2,83,26,12
Player_6146,35,MID,8,586,Bundesliga,14,4,12,5,0,0,11,29,19.6
Player_6147,28,MID,27,3201,Bundesliga,7,5,13,3,0,0,25,,20.8
Player_6148,24,MID,16,1235,Serie A,4,5,,10,0,0,11,22,20
Player_6149,31,FWD,18,1563,Premier League,7,1,13,4,0,0,10,18,21.2
Player_6150,35,MID,25,816,Ligue 1,17,4,11,1,0,0,79,61,16.8
Player_6151,28,MID,,1921,La Liga,17,5,5,11,0,0,32,30,17.2
Player_6152,29,GK,8,1911,Bundesliga,1,,0,0,40,4,0,,16.2
Player_6153,35,GK,21,1906,Bundesliga,2,5,0,0,63,6,0,,17.75
Player_6154,19,DEF,34,181,Premier League,18,3,2,3,0,32,112,14,21.6
Player_6155,18,GK,24,2059,Bundesliga,9,1,0,0,72,19,,0,20.7
Player_6156,27,MID,37,3284,Ligue 1,5,0,,4,0,0,37,37,15
Player_6157,18,MID,26,2474,Bundesliga,1,1,13,4,0,0,52,53,22.4
Player_6158,23,DEF,14,602,Premier League,7,4,4,4,0,8,59,47,18.2
Player_6159,24,FWD,29,692,Serie A,2,2,,7,0,0,6,3,33
Player_6160,34,DEF,30,517,Ligue 1,3,3,2,0,0,6,,68,15.6
Player_6161,26,DEF,3,2109,Serie A,4,0,1,3,0,0,71,36,14.2
Player_6162,24,DEF,7,1546,La Liga,3,0,2,3,0,2,23,63,15.6
Player_6163,34,DEF,36,96,Premier League,19,4,3,0,0,0,22,80,11.2
Player_6164,20,DEF,11,2257,La Liga,12,0,5,0,0,7,32,64,15.9
Player_6165,33,MID,32,2524,La Liga,15,4,4,13,0,0,72,,17.8
Player_6166,22,DEF,12,1463,La Liga,4,0,1,5,0,1,40,80,15.3
Player_6167,35,FWD,15,730,La Liga,1,0,28,8,0,0,17,12,33
Player_6168,18,GK,24,1211,Premier League,16,5,0,0,48,3,0,0,13.3
Player_6169,21,DEF,1,1156,Serie A,6,5,2,5,0,0,27,52,15.2
Player_6170,28,GK,18,2320,Bundesliga,17,4,0,0,90,2,0,0,14.9
Player_6171,26,MID,7,2834,La Liga,5,3,3,13,0,0,26,16,19.2
Player_6172,25,GK,2,654,Bundesliga,13,0,0,0,8,1,0,0,11.3
Player_6173,25,FWD,31,1786,Bundesliga,12,1,30,11,0,0,7,16,33.2
Player_6174,22,MID,33,3396,La Liga,1,2,13,0,0,0,45,66,20.8
Player_6175,29,MID,30,535,Ligue 1,12,5,12,11,0,0,28,40,22.4
Player_6176,18,MID,31,2020,Bundesliga,2,4,5,4,0,0,14,62,17.4
Player_6177,32,DEF,34,289,Ligue 1,18,0,1,3,0,16,92,47,16.2
Player_6178,35,DEF,7,3085,Serie A,9,5,4,2,0,6,20,70,16.4
